AssessmentID,CandidateID,EventDate,Caption,Assessment_Type,Assessment_Duration,Vendor,Outcome,Overall_Score,Detail_URL,Cost
Assessment-5651,Candidate-178928,2017-08-21,CEG - Tina Hubbard - Operations:Hire Plant Supervisor - North America : Requisition-1008,Project Manager Assessment,24,CEG,Success,84.14896045774508,https://www.corpedgroup.com/id=?Candidate-178928,100.0
Assessment-5652,Candidate-178928,2017-08-21,Select International - Tina Hubbard - Operations:Hire Plant Supervisor - North America : Requisition-1008,PPQ,24,Select International,Success,60.0,https://use.plum.io/assessments?Candidate-178928,20.0
Assessment-5653,Candidate-178928,2017-08-21,Select International - Tina Hubbard - Operations:Hire Plant Supervisor - North America : Requisition-1008,Strengths Inventory,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-178928,20.0
Assessment-5654,Candidate-90947,2017-08-21,Optimize Hire - Santiago Song - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Motivation Test,60,Optimize Hire,Success,94.61605798460066,https://optimizehire.com/id=?Candidate-90947,40.0
Assessment-5655,Candidate-90947,2017-08-21,Optimize Hire - Santiago Song - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Personality test,24,Optimize Hire,Success,80.73429154722427,https://optimizehire.com/id=?Candidate-90947,40.0
Assessment-5656,Candidate-90947,2017-08-21,Optimize Hire - Santiago Song - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Cognitive Ability Test,12,Optimize Hire,Success,97.5799220390326,https://optimizehire.com/id=?Candidate-90947,60.0
Assessment-5657,Candidate-90947,2017-08-21,Select International - Santiago Song - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,PPQ,36,Select International,Success,87.84909326156794,https://bluesphere.Select International.com/behaviour/id?Candidate-90947,20.0
Assessment-5658,Candidate-90947,2017-08-21,Select International - Santiago Song - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,PPQ,72,Select International,Success,60.0,https://bluesphere.cultureamp.com/?Candidate-90947,20.0
Assessment-5659,Candidate-90947,2017-08-21,Select International - Santiago Song - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Strengths Inventory,24,Select International,Success,66.23579813296332,https://www.selectinternational.com/id?Candidate-90947,20.0
Assessment-5660,Candidate-178922,2017-08-21,Optimize Hire - Jayda Chau - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Motivation Test,60,Optimize Hire,Success,134.6812393971465,https://optimizehire.com/id=?Candidate-178922,40.0
Assessment-5661,Candidate-178922,2017-08-21,Optimize Hire - Jayda Chau - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Personality test,24,Optimize Hire,Success,60.0,https://optimizehire.com/id=?Candidate-178922,40.0
Assessment-5662,Candidate-178922,2017-08-21,Optimize Hire - Jayda Chau - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Cognitive Ability Test,12,Optimize Hire,Success,77.77832920921011,https://optimizehire.com/id=?Candidate-178922,60.0
Assessment-5663,Candidate-178922,2017-08-21,Select International - Jayda Chau - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,PPQ,36,Select International,Success,87.31170529664011,https://bluesphere.Select International.com/behaviour/id?Candidate-178922,20.0
Assessment-5664,Candidate-178922,2017-08-21,Select International - Jayda Chau - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,PPQ,72,Select International,Success,65.73773069615422,https://bluesphere.cultureamp.com/?Candidate-178922,20.0
Assessment-5665,Candidate-178922,2017-08-21,Select International - Jayda Chau - Customer Support:Hire Customer Support Team Lead - South America : Requisition-1090,Strengths Inventory,24,Select International,Success,81.87746931429128,https://www.selectinternational.com/id?Candidate-178922,20.0
Assessment-5666,Candidate-178917,2017-08-21,Select International - Decker Lemon - HR:Hire Talent Management Manager - North America : Requisition-1100,PPQ,24,Select International,Success,68.86818515261095,https://bluesphere.cultureamp.com/?Candidate-178917,20.0
Assessment-5667,Candidate-178917,2017-08-21,Select International - Decker Lemon - HR:Hire Talent Management Manager - North America : Requisition-1100,Strengths Inventory,84,Select International,Success,82.42612258198267,https://www.selectinternational.com/id?Candidate-178917,20.0
Assessment-5668,Candidate-65136,2017-08-21,Select International - Bobbi Woodward - IT:Hire Information Security Specialist - North America : Requisition-1103,PPQ,12,Select International,Success,98.13198156222877,https://www.selectinternational.com/id?Candidate-65136,20.0
Assessment-5669,Candidate-178879,2017-08-21,Select International - Kelly Chapman - Finance:Hire Accountant - A/R - North America : Requisition-1143,PPQ,12,Select International,Fail,15.216536644518856,https://bluesphere.Select International.com/behaviour/id?Candidate-178879,20.0
Assessment-5670,Candidate-178878,2017-08-21,Mettl - Carl Elder - Marketing:Hire Marketing Specialist - North America : Requisition-1148,Marketing ManagerAssessment,36,Mettl,Success,93.59754223717513,https://mettl.com/id?Candidate-178878,70.0
Assessment-5671,Candidate-178869,2017-08-21,CEG - Rosalee Sales - Operations:Hire Plant Supervisor - North America : Requisition-1155,Project Manager Assessment,24,CEG,Success,60.0,https://www.corpedgroup.com/id=?Candidate-178869,100.0
Assessment-5672,Candidate-178869,2017-08-21,Select International - Rosalee Sales - Operations:Hire Plant Supervisor - North America : Requisition-1155,PPQ,24,Select International,Success,81.78952991992223,https://use.plum.io/assessments?Candidate-178869,20.0
Assessment-5673,Candidate-178869,2017-08-21,Select International - Rosalee Sales - Operations:Hire Plant Supervisor - North America : Requisition-1155,Strengths Inventory,36,Select International,Success,82.56303766133533,https://www.selectinternational.com/id?Candidate-178869,20.0
Assessment-5674,Candidate-178864,2017-08-21,Select International - Marisol Lynn - IT:Hire Enterprise Applications Specialist - North America : Requisition-1159,PPQ,12,Select International,Success,61.01064625745621,https://www.selectinternational.com/id?Candidate-178864,20.0
Assessment-5675,Candidate-178859,2017-08-21,CEG - Raven Vilchez - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Project Manager Assessment,24,CEG,Success,66.89921777996342,https://www.corpedgroup.com/id=?Candidate-178859,100.0
Assessment-5676,Candidate-178859,2017-08-21,Select International - Raven Vilchez - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,PPQ,24,Select International,Success,60.0,https://use.plum.io/assessments?Candidate-178859,20.0
Assessment-5677,Candidate-178859,2017-08-21,Select International - Raven Vilchez - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Strengths Inventory,36,Select International,Success,67.81573199061046,https://www.selectinternational.com/id?Candidate-178859,20.0
Assessment-5678,Candidate-178858,2017-08-21,CEG - Cheyenne Stark - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Project Manager Assessment,24,CEG,Success,60.0,https://www.corpedgroup.com/id=?Candidate-178858,100.0
Assessment-5679,Candidate-178858,2017-08-21,Select International - Cheyenne Stark - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,PPQ,24,Select International,Success,103.97765430345146,https://use.plum.io/assessments?Candidate-178858,20.0
Assessment-5680,Candidate-178858,2017-08-21,Select International - Cheyenne Stark - Operations:Hire Plant Operations Analyst - APAC : Requisition-1163,Strengths Inventory,36,Select International,Success,68.7684586590242,https://www.selectinternational.com/id?Candidate-178858,20.0
Assessment-5681,Candidate-178857,2017-08-21,Select International - Juan Sebastian Sanford - IT:Hire Information Security Specialist - North America : Requisition-1166,PPQ,12,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-178857,20.0
Assessment-5682,Candidate-178856,2017-08-21,Select International - Orlaith Figueroa - IT:Hire Information Security Specialist - North America : Requisition-1167,PPQ,12,Select International,Success,70.4396310557502,https://www.selectinternational.com/id?Candidate-178856,20.0
Assessment-5683,Candidate-178853,2017-08-21,Select International - Emmett Whitney - Finance:Hire Senior Accountant - North America : Requisition-1172,PPQ,12,Select International,Success,106.59422221933922,https://bluesphere.Select International.com/behaviour/id?Candidate-178853,20.0
Assessment-5684,Candidate-178841,2017-08-21,Select International - Collin Navarro - Marketing:Hire Marketing Specialist - North America : Requisition-1181,PPQ,36,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-178841,20.0
Assessment-5685,Candidate-178841,2017-08-21,Select Intenational - Collin Navarro - Marketing:Hire Marketing Specialist - North America : Requisition-1181,Strengths Inventory,48,Select Intenational,Success,60.0,https://www.selectinternational.com/id?Candidate-178841,20.0
Assessment-5686,Candidate-152964,2017-08-21,Select International - Vanessa Lankford - IT:Hire IT Project Analyst - North America : Requisition-1182,PPQ,12,Select International,Fail,12.99607367395327,https://www.selectinternational.com/id?Candidate-152964,20.0
Assessment-5687,Candidate-178838,2017-08-21,CEG - Elisa Richardson - Operations:Hire Plant Supervisor - North America : Requisition-1184,Project Manager Assessment,24,CEG,Success,70.49035534198252,https://www.corpedgroup.com/id=?Candidate-178838,100.0
Assessment-5688,Candidate-178838,2017-08-21,Select International - Elisa Richardson - Operations:Hire Plant Supervisor - North America : Requisition-1184,PPQ,24,Select International,Success,63.777832634854136,https://use.plum.io/assessments?Candidate-178838,20.0
Assessment-5689,Candidate-178838,2017-08-21,Select International - Elisa Richardson - Operations:Hire Plant Supervisor - North America : Requisition-1184,Strengths Inventory,36,Select International,Success,74.61126922283859,https://www.selectinternational.com/id?Candidate-178838,20.0
Assessment-5690,Candidate-21797,2017-08-21,Select International - Aayden Mahoney - IT:Hire IT Infrastructure Specialist - North America : Requisition-1189,PPQ,12,Select International,Success,60.0,https://www.selectinternational.com/id?Candidate-21797,20.0
Assessment-5691,Candidate-178829,2017-08-21,CEG - Margie Todd - Operations:Hire Plant Supervisor - North America : Requisition-1194,Project Manager Assessment,24,CEG,Success,80.7145389769317,https://www.corpedgroup.com/id=?Candidate-178829,100.0
Assessment-5692,Candidate-178829,2017-08-21,Select International - Margie Todd - Operations:Hire Plant Supervisor - North America : Requisition-1194,PPQ,24,Select International,Success,81.96786686624685,https://use.plum.io/assessments?Candidate-178829,20.0
Assessment-5693,Candidate-178829,2017-08-21,Select International - Margie Todd - Operations:Hire Plant Supervisor - North America : Requisition-1194,Strengths Inventory,36,Select International,Success,77.95268814790359,https://www.selectinternational.com/id?Candidate-178829,20.0
Assessment-5694,Candidate-178821,2017-08-21,Select International - Ashlee Olsen - Sales:Hire Sales Regional Director : Requisition-1198,PPQ,84,Select International,Fail,71.81385901124005,https://bluesphere.Select International.com/behaviour/id?Candidate-178821,20.0
Assessment-5695,Candidate-178821,2017-08-21,Select International - Ashlee Olsen - Sales:Hire Sales Regional Director : Requisition-1198,Strengths Inventory,72,Select International,Fail,0.0,https://www.selectinternational.com/id?Candidate-178821,20.0
Assessment-5696,Candidate-178813,2017-08-21,CEG - Redmond Skinner - Operations:Hire Plant Supervisor - EMEA : Requisition-1210,Project Manager Assessment,24,CEG,Fail,57.13937102792415,https://www.corpedgroup.com/id=?Candidate-178813,100.0
Assessment-5697,Candidate-178813,2017-08-21,Select International - Redmond Skinner - Operations:Hire Plant Supervisor - EMEA : Requisition-1210,PPQ,24,Select International,Fail,0.0,https://use.plum.io/assessments?Candidate-178813,20.0
Assessment-5698,Candidate-178813,2017-08-21,Select International - Redmond Skinner - Operations:Hire Plant Supervisor - EMEA : Requisition-1210,Strengths Inventory,36,Select International,Fail,80.86698620732804,https://www.selectinternational.com/id?Candidate-178813,20.0
